Ticker,GM,GM,GM,GM,GM
Price,Open,High,Low,Close,Volume
Date,,,,,
2025-03-17,48.231262483704434,48.98689768859037,48.00258450645107,48.718448638916016,14102400
2025-03-18,49.06643963669388,49.54368495516624,47.91310500140575,48.39034652709961,19265400
2025-03-19,48.549430828015204,49.921498792081046,48.420176729564304,49.50391387939453,13291600
2025-03-20,48.52954457622268,49.692820066827366,48.4698879640974,49.155921936035156,12906900
2025-03-21,48.69856314433534,49.752473807723185,48.45994429516186,49.513851165771484,37624900
2025-03-24,50.468335652423825,51.59184382970925,50.17006018567662,51.16431427001953,16024400
2025-03-25,51.20408187838913,52.456840271057466,51.20408187838913,52.287818908691406,14836200
2025-03-26,52.38724559420379,52.98380031199948,50.35897017347762,50.65724563598633,20510100
2025-03-27,46.720002407516,48.121900554199364,45.9941935678653,46.928794860839844,35799000
2025-03-28,46.640459297027526,46.86913728301989,45.54678131310258,46.411781311035156,18820100
2025-03-31,45.39763867147705,46.998388260041494,45.347926728737015,46.759765625,15878600
2025-04-01,46.739881766584595,47.4955169773498,46.23281386399546,46.98844528198242,14065600
2025-04-02,46.600688710506915,47.9926459707691,46.600688710506915,47.70431137084961,12305600
2025-04-03,46.68023084961807,47.505459782071526,45.58654906170036,45.63626480102539,18871200
2025-04-04,44.204533562836176,44.47298260788718,42.48447453442326,43.926143646240234,26717400
2025-04-07,41.51010574940532,45.08941874002722,41.360966127805185,43.279876708984375,25522100
2025-04-08,44.681776418244525,45.139136171705644,41.699014216399085,42.23591232299805,16415600
2025-04-09,41.619477317801675,46.03396416541267,41.40074020166608,45.4771842956543,23918100
2025-04-10,43.90626264612726,44.20453812940469,42.375110361116946,43.47873306274414,17437900
2025-04-11,43.25005270017696,43.68752313220383,42.5043621363808,43.37930679321289,10735600
2025-04-14,43.617923594792316,45.60643167123499,42.862292194566486,44.8806266784668,22020900
2025-04-15,43.946033944537014,44.61218240080438,43.876436457845756,44.284080505371094,9799300
2025-04-16,44.10511064127513,44.80108924077085,43.63781002009777,43.96591567993164,9877000
2025-04-17,44.01562834472166,45.01982329140597,43.67758180759241,44.31390380859375,11707500
2025-04-21,44.214483253588874,44.43321658744699,43.51850459020001,44.13494110107422,6424600
2025-04-22,44.84085989660898,45.387702704169854,44.482931594539856,44.900516510009766,8438500
2025-04-23,46.23281428540876,47.147526209876816,45.41752625089478,45.57660675048828,9032800
2025-04-24,45.94447786238373,46.79953693589084,45.576604932890476,46.61063003540039,7509200
2025-04-25,46.27258517774613,47.286724780985004,46.27258517774613,46.83930969238281,8108100
2025-04-28,46.928795818958974,47.53529144671129,46.381956804565064,46.96856689453125,15269800
2025-04-29,45.646203801807424,47.18729683824097,45.079479290298174,46.670284271240234,24183100
2025-04-30,45.944480652241225,46.27258632292909,44.463044180046126,44.98005676269531,17948600
2025-05-01,46.232814492157935,46.272585565428734,44.46304345216869,44.79114532470703,15875500
2025-05-02,45.44735118789677,45.556719738972255,44.69171978748695,45.03970718383789,11649800
2025-05-05,45.019823567468116,45.487124199159474,44.89057326775724,45.1192512512207,8084300
2025-05-06,44.75137261323663,45.7058593729037,44.5823512471905,45.198787689208984,9638200
2025-05-07,45.447355286472536,45.676033280808596,44.71160935561364,45.208736419677734,8711100
2025-05-08,45.835109102667914,47.44580335633242,45.825168231225696,47.07792663574219,14499500
2025-05-09,47.286722646752914,47.69436664401897,46.97850253456517,47.22706604003906,8582900
2025-05-12,49.4541976296878,49.85189697011149,48.589193883890474,49.32494354248047,13160600
2025-05-13,49.27523282136718,50.32913970277289,49.116152322695854,50.17005920410156,10427600
2025-05-14,50.070635559433775,50.51805064937675,49.80218650546799,50.02092361450195,8949300
2025-05-15,49.50391031059589,49.95132539391852,49.29511786930474,49.83201217651367,7286600
2025-05-16,49.822073453704625,50.100463387433635,49.56356526428907,50.0805778503418,6099800
2025-05-19,49.42436981792789,50.06069182757992,48.89741636483073,49.742530822753906,9406500
2025-05-20,49.971209291309705,50.25954388996566,49.613281002001855,49.9214973449707,6565400
2025-05-21,49.593394488320236,50.24960202829687,49.006784430403364,49.08632278442383,7515600
2025-05-22,49.06643509497303,49.39454074695513,48.61902381358384,48.9968376159668,6378200
2025-05-23,48.092067734040455,48.887470222059434,48.03241491792543,48.41022872924805,5611900
2025-05-27,48.88747216294358,49.17580676154085,48.2213237380241,48.80793380737305,8936800
2025-05-28,48.807933798489515,48.807933798489515,47.74408221757581,47.853450775146484,8419600
2025-05-29,48.17161130897668,48.34063268335683,47.69436980200065,48.31080627441406,8400400
2025-05-30,48.18154987910874,49.65304540351056,48.01252851280376,49.32494354248047,17722800
2025-06-02,48.817871703913134,48.90735471896219,46.76971081488972,47.41597366333008,13019200
2025-06-03,47.27678089979567,48.857645043868075,47.01827650697415,48.778106689453125,12403500
2025-06-04,48.77810785587541,48.81787513764467,47.326493977112406,47.39609146118164,9889300
2025-06-05,47.23700856683787,47.57505509784019,46.55097463308826,46.9785041809082,10095800
2025-06-06,47.517112915067614,47.71659777983356,47.0782492564684,47.34755325317383,7949200
2025-06-09,47.746519365674466,48.44471449267318,47.606881101246195,47.806365966796875,6467700
2025-06-10,47.965950078075494,49.20275312272816,47.716594963052195,48.80378341674805,7942600
2025-06-11,49.2027555276091,50.26999516768367,49.142908927329835,49.74135971069336,10605800
2025-06-12,49.33241561090153,49.41221107495891,48.47463339657045,49.132930755615234,6602200
2025-06-13,48.49458422726918,49.05314108372846,48.28512683291843,48.52450942993164,8701700
2025-06-16,49.12295732331669,49.34239104058932,48.52450657330033,49.142906188964844,5884700
2025-06-17,48.74393860284663,49.12295945690972,48.12553896032272,48.155460357666016,9078700
2025-06-18,48.17540739537326,48.5743771008055,47.81633542145567,47.96595001220703,8418000
2025-06-20,48.29509825525715,48.6142763122336,47.66672608662959,48.07566833496094,22249800
2025-06-23,47.83628719459425,48.454690656085084,47.507140401736386,48.39484405517578,10626500
2025-06-24,48.8337060881895,49.24264833531212,48.72398922593708,48.87360382080078,12550400
2025-06-25,48.893551533856346,48.97334319233966,47.69664621774971,48.0058479309082,6906500
2025-06-26,47.91608178505842,49.06311307838629,47.59690752910133,49.0331916809082,10386300
2025-06-27,49.192777386451105,50.010661869298715,48.95339860383368,49.551849365234375,10695800
2025-06-30,49.45210953769445,49.49200346545546,48.80378469964858,49.08306121826172,9634700
2025-07-01,48.69406746217395,51.99553061617738,48.674118596018545,51.89578628540039,13748000
2025-07-02,51.89578830094948,52.633881157936834,51.82596916912251,52.54411315917969,9461800
2025-07-03,52.65383002684331,53.82081020587271,52.56406202808279,52.753570556640625,6612300
2025-07-07,52.14514139485229,53.13258934263678,51.27738664397676,51.68632888793945,11028600
2025-07-08,52.02545274828041,52.72364785415853,51.86586562163888,52.05537414550781,7523400
2025-07-09,52.49424143555328,52.65382856170273,52.125193114886194,52.43439483642578,5322600
2025-07-10,52.304729856666114,53.15253956792625,52.12519386156901,53.012901306152344,6397200
2025-07-11,52.68375179444515,53.42184465663875,52.42442413223826,53.252281188964844,7698200
2025-07-14,53.21238127965997,53.55150439628809,52.55408391265917,53.19243621826172,6934000
2025-07-15,53.3220971790514,53.61135002724784,52.55408296393867,52.574031829833984,7702700
2025-07-16,52.6039601305205,53.38194692199115,52.6039601305205,53.042823791503906,8242500
2025-07-17,53.16251045693432,53.75098868827616,52.75356821514472,53.0727424621582,6827000
2025-07-18,53.27222641243365,53.57145178831654,52.743594788211986,53.08271789550781,6497300
2025-07-21,53.21238071961946,54.15993093006576,53.04282106551855,53.0727424621582,13055500
2025-07-22,51.58658721560985,51.95563171906814,48.743936632338716,48.763885498046875,33792400
2025-07-23,49.77128278991287,53.13258869595686,49.74135758862126,52.992950439453125,25657000
2025-07-24,52.83336638254657,53.26225751232588,52.10524985648939,52.20499038696289,10219800
2025-07-25,52.723648635100005,53.3320757534507,51.94566185680621,53.26225662231445,6491300
2025-07-28,53.082719902654944,53.800860070956546,52.893207573706235,53.31212615966797,6954500
2025-07-29,53.65124884330267,53.65124884330267,51.94566072578362,51.975582122802734,8443000
2025-07-30,52.25485864126699,52.613930624925146,51.55666354024915,51.975582122802734,7854200
2025-07-31,52.43439362110297,54.56887281070041,52.32467676100751,53.20240783691406,14455100
2025-08-01,52.01547987250057,52.89320716077886,51.74617588466841,52.39449691772461,9540500
2025-08-04,52.56406148412731,53.10266947111666,52.34462775501521,52.633880615234375,7417700
2025-08-05,53.182459288696855,53.192435624141744,52.11521968752276,52.44437026977539,6913100
2025-08-06,52.59398342208663,52.99295315096049,51.95563489977432,52.33465576171875,5390500
2025-08-07,52.663800932408314,53.29217690433706,52.40447328002505,52.81341552734375,6029200
2025-08-08,52.9630270627039,53.68117104072801,52.95305453183457,53.39191818237305,4126600
2025-08-11,53.81083515486503,54.608770770448096,53.20240805896509,53.87067794799805,6690700
2025-08-12,54.17988131744095,54.60877243731898,53.810836797379835,54.020294189453125,6780600
2025-08-13,54.33946921403539,55.64609145875667,54.02029495354516,55.4366340637207,6942100
2025-08-14,55.48650433807562,56.36423165214639,54.67859235083823,56.27446365356445,6647600
2025-08-15,56.773172448152906,56.84299538290148,56.15477280989064,56.16474914550781,5597300
2025-08-18,55.98521278173839,56.40412755830876,55.945315049248684,56.08495330810547,6740600
2025-08-19,56.33430937772115,57.26191074701594,56.164749719069775,56.91281509399414,5987900
2025-08-20,56.75322758861509,57.042476639969905,56.49389612964663,56.62356185913086,7258200
2025-08-21,56.244541714281056,56.4839243098145,54.94789581768954,56.36423110961914,8192100
2025-08-22,56.90283809077656,58.628375078777815,56.852967827338055,58.21943283081055,6320200
2025-08-25,58.04987371348436,58.26930363562392,57.730699458683866,58.12966537475586,3802000
2025-08-26,58.08977002923772,58.78796131654311,57.95012796691949,58.64832305908203,7311100
2025-08-27,58.408944999236624,59.07721489817424,58.269302935189906,58.598453521728516,9848100
2025-08-28,58.83783683578376,58.84780936662396,57.61100627528993,58.33912658691406,7209300
2025-08-29,58.32914880082079,58.5186573209304,57.710749172959346,58.438865661621094,4972500
2025-09-02,57.39157652590273,58.48873755477683,56.84299601146567,58.37902069091797,5675900
2025-09-03,57.97007676635418,58.6981932543197,57.5511619944523,57.60103225708008,6762600
2025-09-04,57.85038921719266,58.08977181222858,57.33173009866254,58.000003814697266,5880100
2025-09-05,58.08000183105469,58.810001373291016,57.7599983215332,58.27000045776367,7378100
2025-09-08,58.130001068115234,58.2599983215332,57.400001525878906,58.20000076293945,6399200
2025-09-09,58.13999938964844,58.15999984741211,57.599998474121094,58.0099983215332,4616400
2025-09-10,57.880001068115234,57.880001068115234,56.61000061035156,57.34000015258789,7207400
2025-09-11,57.540000915527344,58.709999084472656,57.470001220703125,58.709999084472656,5808500
2025-09-12,59.849998474121094,60.0,58.47999954223633,58.5,12020300
2025-09-15,58.959999084472656,59.02000045776367,58.31999969482422,58.95000076293945,4773400
2025-09-16,58.97999954223633,59.38999938964844,58.15999984741211,58.459999084472656,6786900
2025-09-17,58.27000045776367,59.56999969482422,58.220001220703125,58.72999954223633,6252600
2025-09-18,58.79999923706055,59.400001525878906,58.47999954223633,59.2599983215332,5922800
2025-09-19,59.5,59.52000045776367,58.72999954223633,58.97999954223633,13159600
2025-09-22,58.779998779296875,59.18000030517578,58.459999084472656,58.880001068115234,7633800
2025-09-23,59.04999923706055,59.91999816894531,58.459999084472656,58.58000183105469,5898800
2025-09-24,60.099998474121094,60.15999984741211,59.060001373291016,59.91999816894531,10756100
2025-09-25,59.529998779296875,60.630001068115234,59.11000061035156,60.59000015258789,7740100
2025-09-26,60.650001525878906,61.97999954223633,60.459999084472656,61.2400016784668,8641400
2025-09-29,61.849998474121094,62.13999938964844,60.75,61.119998931884766,9788400
2025-09-30,61.709999084472656,62.060001373291016,60.54999923706055,60.970001220703125,6964800
2025-10-01,60.939998626708984,61.59000015258789,60.130001068115234,61.34000015258789,8094400
2025-10-02,61.47999954223633,61.5,59.209999084472656,59.36000061035156,9614600
2025-10-03,59.31999969482422,60.61000061035156,58.66999816894531,60.130001068115234,13031900
2025-10-06,59.939998626708984,59.939998626708984,58.130001068115234,58.189998626708984,8921500
2025-10-07,58.630001068115234,58.65999984741211,56.630001068115234,57.2599983215332,10702900
2025-10-08,57.33000183105469,57.70000076293945,56.2400016784668,56.400001525878906,5430000
2025-10-09,56.779998779296875,56.869998931884766,55.90999984741211,55.91999816894531,5441800
2025-10-10,56.2400016784668,56.54999923706055,55.220001220703125,55.349998474121094,5454400
2025-10-13,55.900001525878906,56.20000076293945,55.349998474121094,55.619998931884766,3993600
2025-10-14,54.5099983215332,57.25,54.33000183105469,57.150001525878906,9005000
2025-10-15,57.2599983215332,58.25,57.0099983215332,57.79999923706055,7976900
2025-10-16,57.88999938964844,58.400001525878906,56.810001373291016,57.34000015258789,6061300
2025-10-17,57.72999954223633,59.16999816894531,57.54999923706055,58.380001068115234,7956200
2025-10-20,58.540000915527344,58.560001373291016,57.68000030517578,58.0,10184600
2025-10-21,63.7599983215332,67.55000305175781,62.36000061035156,66.62000274658203,43706500
2025-10-22,67.05000305175781,67.58999633789062,65.88999938964844,67.30999755859375,18831900
2025-10-23,67.97000122070312,68.4800033569336,66.56999969482422,66.8499984741211,12647200
2025-10-24,67.45999908447266,69.69999694824219,67.29000091552734,69.66000366210938,12571000
2025-10-27,69.56999969482422,69.62999725341797,68.79000091552734,69.37999725341797,9724800
2025-10-28,69.45999908447266,70.19000244140625,68.66000366210938,69.87000274658203,13072200
2025-10-29,69.61000061035156,70.23999786376953,68.58999633789062,69.12999725341797,10575900
2025-10-30,68.66000366210938,69.77999877929688,68.38999938964844,68.66999816894531,7559500
2025-10-31,68.77999877929688,69.31999969482422,68.62999725341797,69.08999633789062,6993600
2025-11-03,68.88999938964844,68.93000030517578,67.77999877929688,68.22000122070312,10252300
2025-11-04,68.0,68.12999725341797,66.75,66.87000274658203,8478200
2025-11-05,67.04000091552734,69.26000213623047,67.04000091552734,68.7699966430664,7807000
2025-11-06,68.69000244140625,69.4000015258789,68.20999908447266,68.83999633789062,6086300
2025-11-07,68.94999694824219,70.76000213623047,68.58000183105469,70.75,8408500
2025-11-10,71.0,71.33999633789062,69.87000274658203,71.05000305175781,8592700
2025-11-11,71.12000274658203,71.63999938964844,70.98999786376953,71.22000122070312,6164000
2025-11-12,71.16999816894531,72.38999938964844,70.98999786376953,71.83999633789062,9167200
2025-11-13,72.16000366210938,72.87000274658203,71.4800033569336,71.88999938964844,9004300
2025-11-14,71.36000061035156,71.7699966430664,70.44000244140625,70.5199966430664,7100900
2025-11-17,70.30999755859375,70.45999908447266,67.48999786376953,67.91000366210938,8031700
2025-11-18,67.83000183105469,68.41999816894531,67.05999755859375,67.93000030517578,6092400
2025-11-19,68.0,69.66000366210938,67.61000061035156,68.5,10557100
2025-11-20,68.94000244140625,69.88999938964844,67.77999877929688,68.04000091552734,9385200
2025-11-21,68.29000091552734,70.52999877929688,68.19000244140625,70.33000183105469,10852400
2025-11-24,70.4800033569336,71.22000122070312,70.25,71.0,13768100
2025-11-25,71.1500015258789,73.11000061035156,71.1500015258789,72.77999877929688,12089700
2025-11-26,72.44000244140625,73.44999694824219,72.22000122070312,72.80999755859375,7704300
2025-11-28,72.94000244140625,73.86000061035156,72.91000366210938,73.5199966430664,3755000
2025-12-01,73.08999633789062,73.93000030517578,72.91000366210938,72.94999694824219,9820600
2025-12-02,73.1500015258789,73.16999816894531,72.0999984741211,72.41999816894531,1232819
