Ticker,SBUX,SBUX,SBUX,SBUX,SBUX
Price,Open,High,Low,Close,Volume
Date,,,,,
2025-03-17,95.69957509671367,97.40377177865179,95.00418453955741,97.04138946533203,10131700
2025-03-18,97.1883008181067,97.32541965651448,95.67018978548528,96.25784301757812,7423400
2025-03-19,96.24805543316731,97.48213256348718,95.93463984938636,97.14913177490234,4982700
2025-03-20,96.81611369200812,97.63883418622956,96.6398169769904,97.23726654052734,5952800
2025-03-21,95.92484067701082,95.99340009508384,94.30878871109987,95.07273864746094,11366000
2025-03-24,96.01298711036581,96.17948748991269,93.66236670397512,93.75051879882812,8265000
2025-03-25,94.21085326523156,94.97480324629285,92.82006467486153,93.9072265625,6984800
2025-03-26,94.02475608832997,96.36558014731905,94.02475608832997,95.9542236328125,9561600
2025-03-27,95.8856659892873,97.86410031408501,95.53307254963363,96.81611633300781,9141000
2025-03-28,95.98361097130784,96.4635269338877,95.06294945449135,95.71916961669922,8066200
2025-03-31,94.63200658495809,96.78673769419838,92.63397952447622,96.0717544555664,11302900
2025-04-01,95.83668384942948,96.86508254213732,95.1314970284202,96.20886993408203,5868400
2025-04-02,95.40574449833296,97.6975942503792,95.40574449833296,97.36459350585938,6043300
2025-04-03,91.42928302720787,91.46846090708873,85.84656591147561,86.44401550292969,20490100
2025-04-04,82.91809105456396,83.67224471626601,79.62722376775784,80.41075897216797,19700100
2025-04-07,77.01215140557979,81.55668082182456,74.58318265159541,78.35396575927734,26099400
2025-04-08,81.36079873104343,81.76236639150352,77.07092180451124,78.05034637451172,20534600
2025-04-09,77.59000738737183,87.2960999591834,76.32654892961905,86.85536193847656,26668100
2025-04-10,84.33824710137068,84.79857782728686,79.98959978538176,82.85931396484375,16209300
2025-04-11,82.69281664214385,84.0542161949737,80.39117039996209,83.6722412109375,10059700
2025-04-14,84.54392697866597,84.98466503783317,81.68400908193371,83.73100280761719,8880500
2025-04-15,83.7408036903266,84.28927907770978,81.74277660032354,81.98763275146484,7088600
2025-04-16,81.58606685538595,81.80153397652288,78.2462256001449,79.09832763671875,13080800
2025-04-17,79.57824110253456,80.85149594914151,79.52926688827431,79.8230972290039,9787500
2025-04-21,78.70656579389141,79.15710023804513,76.52244552758962,79.01998138427734,10595600
2025-04-22,80.22466652804205,81.77215160040643,79.94063251875326,80.06795501708984,10408600
2025-04-23,82.27166541736595,83.97586210873473,80.9494437176416,81.10614776611328,9114400
2025-04-24,80.69478907073652,82.40878205435016,79.90145756663716,82.1345443725586,6798100
2025-04-25,81.90926695355081,82.26186036578511,80.76334209999726,82.08556365966797,5799400
2025-04-28,82.59487416925244,83.30984990684311,81.5566790640745,82.17372131347656,7091400
2025-04-29,81.919068941554,83.31964634998279,81.48811974744783,83.10417175292969,16356900
2025-04-30,74.79865617108466,78.62820230651978,73.94655411570794,78.40293884277344,41297000
2025-05-01,79.0493540515551,81.00820313960479,78.61840486101097,80.3226089477539,18326700
2025-05-02,80.89066654413908,83.08458282261026,80.3617838854459,82.94746398925781,13512900
2025-05-05,82.27167033841774,82.3500261035487,79.91125335266247,79.97982025146484,13361900
2025-05-06,79.33338491484902,81.65462368205694,78.95140995564488,81.0767593383789,10709500
2025-05-07,81.26286172137937,81.5175142142431,80.44993749535611,81.00820922851562,8224800
2025-05-08,81.62523355475446,81.879886014883,80.00918912131809,80.4989013671875,8759800
2025-05-09,80.71438308898139,80.96902809921374,78.54984819509068,78.64779663085938,8210700
2025-05-12,81.92886102242787,84.7593972331912,81.91906468513909,83.90729522705078,17241500
2025-05-13,84.10319375292954,85.34705971684016,83.34903262045022,85.0924072265625,11533700
2025-05-14,84.92589979017598,85.82696856111298,83.97585680395093,84.7593994140625,12741500
2025-05-15,84.75939751179536,85.97388180503692,84.05421067300479,85.46458435058594,13721900
2025-05-16,85.43499915822285,85.72103272077594,83.12700757849349,84.39936065673828,13109500
2025-05-19,83.29467703152834,83.97523988037159,82.95933202051715,83.4524917602539,9568100
2025-05-20,83.36372107449438,84.9714266802422,83.29467901029189,84.41908264160156,9310600
2025-05-21,83.25524017058153,84.34019021414295,81.38123144532749,81.84480285644531,10875400
2025-05-22,82.0815112789471,83.32427597540772,81.58835152122694,82.82125091552734,8440400
2025-05-23,81.45027519775999,83.66949432020427,81.44040989465424,83.24537658691406,7088200
2025-05-27,84.26127734552024,85.8985638444713,84.05415114821432,85.81966400146484,10922300
2025-05-28,86.23391591297762,86.4015884253306,83.38345310289404,84.82347869873047,12328500
2025-05-29,83.73852415472855,84.52757521238749,82.55493628070964,82.90015411376953,10308700
2025-05-30,82.79166352401218,83.11714324898352,82.05192387858682,82.80152130126953,7394100
2025-06-02,82.14069265801949,84.13306240518797,82.05192750865136,84.02456665039062,8258900
2025-06-03,83.90620030010032,86.29309170503535,83.24536803530785,85.41526794433594,8287700
2025-06-04,85.44486104512555,87.32873502271795,84.84320550961328,86.90461730957031,8740900
2025-06-05,86.97365704384129,87.2005138482827,85.6717155564485,85.79993438720703,8476100
2025-06-06,87.1906544582796,88.66026856055393,87.03283970970232,88.41368865966797,8772900
2025-06-09,87.8613514019173,89.89316736130584,87.8613514019173,89.42959594726562,8097300
2025-06-10,88.67013147006656,90.63290532113042,88.30519051759873,90.17919921875,6911100
2025-06-11,90.84988766152787,94.59790468549977,90.74139191701676,94.08501434326172,14835500
2025-06-12,93.38473873903439,93.76940277571914,92.68445273571032,93.0296630859375,7183300
2025-06-13,92.22087595689548,93.31569123603248,91.88553092906221,91.98416137695312,7119900
2025-06-16,92.69430873048246,93.13814948977372,91.66853556065459,92.2011489868164,5871000
2025-06-17,91.88552680073869,91.93483825995821,89.547946913143,90.33699798583984,6183000
2025-06-18,90.62303355856176,91.313461728203,89.98193189928006,91.01756286621094,7319300
2025-06-20,91.80662328129159,92.51677454397785,91.13592570264578,91.84607696533203,9197000
2025-06-23,91.92497949873226,91.93484480128629,89.49863429689034,91.07674407958984,7533000
2025-06-24,91.63894402168569,92.55621388927102,89.07450742298951,90.24822998046875,11373900
2025-06-25,90.50468085212363,90.74139542884525,89.38027720642003,89.85370635986328,6929600
2025-06-26,90.84002519621635,90.93865564202787,89.18300812151247,90.58358001708984,6571600
2025-06-27,90.51453911251593,91.45154717228539,89.09424411958263,90.84989166259766,21491600
2025-06-30,91.15565055803742,92.87185198463759,89.83398597952792,90.37645721435547,10083300
2025-07-01,90.28768751653344,94.5485874358784,90.28768751653344,93.62144470214844,9828400
2025-07-02,93.9765209926499,93.99625159671112,92.0729240518554,92.89157104492188,7942300
2025-07-03,92.91130339047487,93.35515172587216,92.47732788311347,93.14802551269531,3557300
2025-07-07,92.87185339799761,93.65103922851657,91.69813071338376,92.35896301269531,5311200
2025-07-08,92.77321591224715,94.44009838575708,92.49704763794232,93.64118194580078,6985700
2025-07-09,96.21547554627065,96.5508205827724,93.36501263592177,93.94693756103516,8322400
2025-07-10,93.58199426152557,94.43022965900212,92.27019500614416,93.84830474853516,6913600
2025-07-11,93.07898009453132,94.01598067164005,92.85212328348314,93.64118194580078,6339800
2025-07-14,92.39841295570189,92.67458121736163,91.00769882017433,92.1419677734375,6048300
2025-07-15,92.3392398157809,93.0099374168523,90.88934886015441,91.21483612060547,8567900
2025-07-16,91.39237234886158,92.0038856487218,90.30741483294007,91.24442291259766,7136900
2025-07-17,89.48877032261808,92.01374580009282,89.33095559276566,91.91511535644531,8589000
2025-07-18,92.75348397526353,93.16773634716539,91.97429069000795,92.51676940917969,5172800
2025-07-21,93.00993557393603,93.98638981092051,91.34305314437009,91.39237213134766,7217300
2025-07-22,91.67840237652965,95.83081444962231,91.57977192307608,95.61382293701172,9992400
2025-07-23,96.0182023921594,96.83684938804258,94.23296649452793,94.6077651977539,11275300
2025-07-24,94.19351475388159,94.27242212198408,92.1419683333418,92.41813659667969,7897600
2025-07-25,92.12224565888555,93.18747255789046,91.04715345756925,93.12828826904297,7224100
2025-07-28,93.6313145361139,94.43023095809185,92.18142360361992,92.3885498046875,10333600
2025-07-29,91.9742965071965,93.09870017348656,90.52440558881699,91.68826293945312,20923600
2025-07-30,96.49164483671042,97.53714116746016,88.8378029063551,91.49100494384766,44794700
2025-07-31,90.34686878331435,91.79675971792717,87.220237632835,87.94025421142578,16565400
2025-08-01,87.18078245617515,87.28927820622975,84.32045432068436,85.67171478271484,16221300
2025-08-04,85.88870574368359,88.87725269001521,85.75062161266648,88.55176544189453,12500400
2025-08-05,88.42354744977783,89.32109430988183,88.08819489626256,88.96601867675781,6994400
2025-08-06,88.97588644344187,89.12383588217811,87.60490285952672,87.77257537841797,7869100
2025-08-07,88.50245754951864,90.11015572548564,88.26573543678327,89.7748031616211,9891800
2025-08-08,89.52821910388964,90.94852161410464,89.5084960245903,90.85975646972656,8035300
2025-08-11,90.78084605930567,91.17537535725327,89.25204785164135,90.48494720458984,9504400
2025-08-12,92.16170106400928,93.55240771504978,91.80662542437746,92.09265899658203,9669300
2025-08-13,91.90525154243811,93.39459609819437,91.47126855333866,92.89157104492188,6493400
2025-08-14,92.32936684492235,92.32936684492235,90.82029924910007,91.7868881225586,9803500
2025-08-15,91.88618285301683,92.06489209569219,89.7218187249142,89.95016479492188,8059700
2025-08-18,89.66224272040427,92.90879265618435,89.25518741320164,91.87625122070312,7376200
2025-08-19,91.87624657059726,92.30316264659585,90.07923143832666,90.27779388427734,6815800
2025-08-20,90.30757762901014,90.66499609199431,88.80840616341936,88.86798095703125,5814000
2025-08-21,88.39142717425969,88.55028320302382,87.47802773288294,87.92479705810547,5669200
2025-08-22,88.49070669806208,89.20554366436798,87.67658850302973,87.74608612060547,7625500
2025-08-25,87.58723677664545,87.68651800435974,85.09523781525446,85.19451904296875,11013500
2025-08-26,85.2739463063671,86.57454779975188,84.9562418356673,86.00863647460938,9315200
2025-08-27,86.0086389963828,87.67658941012907,85.87957415517035,87.03125762939453,7677900
2025-08-28,87.5872342700234,87.82551072465299,86.97167855633572,87.38866424560547,7905600
2025-08-29,87.36880971413346,87.93472101952223,86.77311479919872,87.55744934082031,6315200
2025-09-02,87.20995968391782,89.34454021908776,86.5546975049077,89.13604736328125,10466200
2025-09-03,88.75877172474144,88.8381997352442,85.67107788216254,86.62419128417969,10201000
2025-09-04,86.54476611512308,87.14046106410771,85.77036192397583,86.38591766357422,6799200
2025-09-05,86.23698897505426,86.72347228243127,84.449896616791,84.81724548339844,9047200
2025-09-08,84.88674649869974,84.88674649869974,83.07980085282541,83.5662841796875,9213700
2025-09-09,83.59606438627068,84.07262487304259,82.6727345975711,83.2088623046875,8635800
2025-09-10,83.2684346450735,83.39749947690594,82.17631847313854,82.28553009033203,8108000
2025-09-11,82.69259399433555,83.32800291621196,81.54091058926464,81.7692642211914,12046600
2025-09-12,81.77919877222874,81.94797761872053,80.61758491334047,81.31256866455078,9996200
2025-09-15,81.49127255964545,83.26843446553207,81.39199133732136,82.08696746826172,9685900
2025-09-16,82.43446171332877,84.12227291804989,82.40467810186603,83.76485443115234,10244300
2025-09-17,83.87406496868154,84.25133666677131,82.36496302697809,82.62310028076172,6632200
2025-09-18,82.54367243266725,83.00037214431971,82.03732831934015,82.82166290283203,7163700
2025-09-19,83.52656749115852,84.60875330967018,82.78194693174416,83.95348358154297,15315900
2025-09-22,83.62585851247573,84.78746479808231,83.08973078650219,84.67825317382812,7881700
2025-09-23,84.53925831897593,85.5618693737126,84.24140705609219,85.07538604736328,8765500
2025-09-24,84.96617459496946,85.03567221316034,83.5265702543409,83.66556549072266,9664000
2025-09-25,83.93362815402573,84.06269298737404,82.2954614515546,83.22872161865234,8670500
2025-09-26,83.24857744971126,84.0130588030694,82.30539443287272,82.79187774658203,6955500
2025-09-29,83.0500170873092,85.22430403579686,82.95073585798498,85.02574157714844,11222800
2025-09-30,84.6186806753841,84.63853389006873,83.57620889965531,83.99319458007812,7574200
2025-10-01,83.85419917660793,84.529322094539,83.35778548914897,83.79463195800781,8155200
2025-10-02,83.64570709319017,86.63411963962352,83.42728385678568,86.09799194335938,9461500
2025-10-03,85.87956838919837,86.2767008562215,85.3434406949179,85.80014038085938,7634500
2025-10-06,85.67107589816834,85.67107589816834,81.4714127298237,81.52105712890625,14996700
2025-10-07,81.57070225617882,81.86854592931752,80.2105260006959,80.70693969726562,10070100
2025-10-08,80.54808244190517,80.54808244190517,79.35669261829743,79.46590423583984,12397700
2025-10-09,79.54533656692902,79.88289425791633,78.86028321505549,79.20777130126953,9075700
2025-10-10,79.08863715253364,80.62751513284796,77.84760285808393,77.8972396850586,11129800
2025-10-13,78.28444171752653,79.86304127765744,77.94688402554374,79.45597839355469,8052000
2025-10-14,78.68157375744055,80.8955822572249,78.46315051108749,80.56794738769531,7510300
2025-10-15,81.11399499381791,82.72237809766885,80.98493015958499,82.26567840576172,11094300
2025-10-16,82.60323898350981,84.28111976080164,82.44439053385206,83.73506164550781,11552100
2025-10-17,83.64571028447024,85.32359105116359,83.41735664460646,84.74774932861328,8527600
2025-10-20,85.07538183848315,85.72071358501803,83.82441720080082,83.92369842529297,7679700
2025-10-21,83.53649618039921,85.88949982698283,83.05001287909053,85.28387451171875,8262500
2025-10-22,85.1448788798628,85.38315533197414,84.29104672056931,84.8867416381836,5286300
2025-10-23,84.86689296166576,85.28387866882748,84.37047924132878,84.82717895507812,4565500
2025-10-24,85.4824416868839,86.2171318768856,85.24416522047001,85.4725112915039,5844600
2025-10-27,85.66114595786382,86.81282936557675,85.49236711956269,86.59440612792969,7164600
2025-10-28,86.27670298020145,86.9121119132124,84.6981034679569,84.81724548339844,11545600
2025-10-29,83.53650056830219,84.28112115162412,82.68266836011927,83.5662841796875,13881700
2025-10-30,81.64020468830972,85.43280525091731,80.66723045276213,82.55360412597656,18337500
2025-10-31,82.17632115291494,82.1862515478941,79.64461580960995,80.28995513916016,13598000
2025-11-03,80.34951936935855,81.33241634490058,80.0218845192873,80.37930297851562,9525100
2025-11-04,80.59772949033845,80.6175827056935,77.43060762683204,79.02906036376953,17774600
2025-11-05,79.02905751318127,82.51388371937436,78.4730766072302,82.28553009033203,17996200
2025-11-06,81.97775999465415,83.2485778838448,81.27285343345221,81.6302719116211,10382800
2025-11-07,81.74940939472093,85.33351713016198,81.17357522485393,84.95624542236328,15009900
2025-11-10,85.44272164155154,85.53208004431171,83.42728327816953,83.99319458007812,10507600
2025-11-11,84.3704741041166,86.41569608347882,84.2910460957776,85.80014038085938,9575800
2025-11-12,87.00146606180431,88.42120960760555,86.50505234054054,86.63412475585938,11975800
2025-11-13,86.1377118056847,86.66390914298714,85.57180046136497,85.82000732421875,10507700
2025-11-14,85.61000061035156,86.5,84.0,84.77999877929688,13434600
2025-11-17,85.19000244140625,86.8499984741211,83.44999694824219,83.69000244140625,8547200
2025-11-18,83.61000061035156,83.83999633789062,82.33999633789062,83.33000183105469,7189400
2025-11-19,83.26000213623047,84.38999938964844,83.02999877929688,83.68000030517578,6195100
2025-11-20,84.02999877929688,85.2300033569336,82.54000091552734,82.62000274658203,8966300
2025-11-21,82.5199966430664,86.58000183105469,82.5199966430664,85.3499984741211,10227700
2025-11-24,85.26000213623047,85.58999633789062,82.83000183105469,83.33999633789062,10805800
2025-11-25,82.83000183105469,86.0199966430664,82.81999969482422,85.91000366210938,9265300
2025-11-26,85.5,87.29000091552734,85.5,86.69999694824219,7602600
2025-11-28,87.02999877929688,87.27999877929688,86.4000015258789,87.11000061035156,3677600
2025-12-01,86.20999908447266,86.5,84.7699966430664,84.91000366210938,8749100
2025-12-02,85.02999877929688,85.30000305175781,84.22000122070312,84.55999755859375,1068575
