Ticker,AIG,AIG,AIG,AIG,AIG
Price,Open,High,Low,Close,Volume
Date,,,,,
2025-03-17,81.71644886791078,83.35809970760864,81.57799729649587,82.972412109375,4710100
2025-03-18,82.99217910569905,84.0503488894629,82.62627465260265,83.11085510253906,6080300
2025-03-19,83.14052477670822,83.59543812770966,82.29003230243121,82.73506164550781,6745900
2025-03-20,82.17135970772212,83.72400915131472,82.17135970772212,82.78450775146484,5679400
2025-03-21,82.34936969217419,83.06141063240204,81.67688742029729,82.26036834716797,15949400
2025-03-24,82.94274293206087,83.46688208868345,82.43837933727262,83.26908874511719,4379700
2025-03-25,83.5459936492525,83.95145677169924,82.37903941055761,82.99217987060547,3492400
2025-03-26,83.28886816376475,84.16902775478644,82.69550324943076,83.25920104980469,6965100
2025-03-27,83.63499930778144,84.10969577898565,82.64605524239676,83.48665618896484,5337700
2025-03-28,83.70422283454897,83.96135039723129,81.99335387276992,82.69550323486328,5574900
2025-03-31,83.58554758317645,86.54249571792684,83.36798623054207,85.97879791259766,9834100
2025-04-01,86.00846201966156,86.47326691298858,85.31619668352029,85.85022735595703,6705600
2025-04-02,85.06896602135627,87.09630439335469,84.87118022435159,86.75017547607422,4944200
2025-04-03,85.0491853452602,86.50293425546182,84.6733893355319,85.2469711303711,6291100
2025-04-04,83.23942255497349,83.62511014790854,77.40465089320078,78.07713317871094,6406300
2025-04-07,76.92006829150348,80.07480227831276,75.2487504045665,76.70249938964844,10099700
2025-04-08,78.16614306813003,80.32204152168714,75.79267570397762,76.81128692626953,7738800
2025-04-09,75.6838839196466,82.62627509888293,75.6838839196466,81.90434265136719,7565200
2025-04-10,80.2528138717607,82.15158470095595,78.7595061933102,80.45059967041016,4402300
2025-04-11,80.23302668017493,81.81534316899254,79.244082647186,81.0637435913086,4039600
2025-04-14,82.08235402487539,82.9921807165092,80.47037798132564,80.59893798828125,6105600
2025-04-15,81.0439682006836,81.84501807429336,80.63850503198165,81.0439682006836,4550000
2025-04-16,81.46920573010888,81.9834608462305,79.75833679908034,80.07479858398438,3468300
2025-04-17,80.41103860021066,81.25164708197768,79.77811500938105,80.242919921875,4021400
2025-04-21,80.19346609219006,80.28247497644959,77.74088917436067,78.50237274169922,3637500
2025-04-22,79.6495517056413,81.03407483273219,79.04629525415916,80.73738861083984,3545000
2025-04-23,81.37031597657179,81.459324865315,80.26270345919417,80.74728393554688,3086100
2025-04-24,80.72750304076149,81.92412447966512,80.31214833536576,81.53843688964844,2620800
2025-04-25,81.15274612142218,81.41976523946536,79.89679050094784,80.32203674316406,2657600
2025-04-28,80.5692718294567,81.36042253132177,80.21325137285193,81.02418518066406,3055500
2025-04-29,80.67805201483169,81.6373288863915,80.67805201483169,81.0934066772461,3331600
2025-04-30,80.4505947059241,81.0439596103014,79.11552178481419,80.61871337890625,5777400
2025-05-01,79.70889119059264,80.50994102453157,79.46165517105293,79.94623565673828,5974900
2025-05-02,79.73855487960019,83.17019189057115,77.58265658004474,82.73506164550781,5783300
2025-05-05,82.48782587740483,83.12074945847581,81.73622629549145,82.13180541992188,2619000
2025-05-06,81.59777814915813,82.38892888609016,81.40987635955368,81.6175537109375,2482300
2025-05-07,81.79556196345614,82.26036687696677,80.61871612244364,80.7868423461914,3325100
2025-05-08,81.3109767523959,82.08235186390995,80.7967216480239,80.91539764404297,3710000
2025-05-09,81.22196782178747,81.99335047789593,80.77694604080223,81.4988784790039,4926000
2025-05-12,82.06258442246687,82.56694047909653,80.57916827816739,82.54716491699219,5265100
2025-05-13,82.7251778087745,83.65478015838042,82.48783333068842,82.71528625488281,3285800
2025-05-14,82.74495374789586,82.8339626432361,80.75718147418505,80.98463439941406,4188400
2025-05-15,81.23186907281313,82.42849054759357,80.9549659275806,82.30982208251953,2856900
2025-05-16,82.33948186445484,83.42731878598921,82.24058897068703,83.39765167236328,2570100
2025-05-19,83.39765535939293,83.64489137726493,82.92295888525912,83.40753936767578,2035300
2025-05-20,83.031745135213,83.63500163549091,82.92296068138947,83.15042114257812,2172000
2025-05-21,82.92295889745142,83.04163490226345,81.67688725458089,81.71644592285156,2644100
2025-05-22,81.83512219170692,81.98346531193945,80.50004919970307,81.11318969726562,3172800
2025-05-23,80.35170121845034,81.12307634294042,80.23302522043494,80.71761322021484,3313900
2025-05-27,81.14286053959911,82.46804191589284,80.71761430563062,82.25047302246094,2840900
2025-05-28,82.07246948670279,82.54716597880434,81.72634055758955,81.82523345947266,3288000
2025-05-29,81.67688843362201,82.85373431026828,81.67688843362201,82.66583251953125,3004400
2025-05-30,82.34936757061486,83.98112675909071,82.19114044633201,83.7042236328125,7861700
2025-06-02,83.18008467995621,84.81184387207031,83.03174156339232,84.81184387207031,3300300
2025-06-03,84.56460545723891,84.94040146948704,83.02184765186189,84.60416412353516,3187300
2025-06-04,84.60416772408595,84.73272773623687,83.89212679053905,84.07013702392578,3686800
2025-06-05,84.40637541274202,84.52505141812748,83.46688155816858,84.47560119628906,2838800
2025-06-06,85.2964214041301,86.49304275842334,85.1678613982296,86.3743667602539,3823900
2025-06-09,85.73155829408604,85.96890274291242,81.92411783497163,84.23825073242188,6854600
2025-06-10,83.79323079247872,84.26791970058194,82.95262233284184,83.39765167236328,3328100
2025-06-11,83.60533236417356,83.91190261065617,82.9921843261639,83.46688079833984,3499800
2025-06-12,82.80428840645224,84.9305120722711,82.7943968533661,84.85140228271484,3526500
2025-06-13,84.50344373247182,85.32859682692333,83.88706294176862,84.11572265625,3429700
2025-06-16,84.8215704874566,85.3782966074632,84.19525360244918,84.94087219238281,3468600
2025-06-17,84.61279693293632,85.27888104300403,83.18120683443007,83.72799682617188,3385300
2025-06-18,83.69818069435414,84.563093467961,83.51923191622424,83.75782775878906,4097200
2025-06-20,84.1256675915593,85.01046776149641,83.93677511095757,84.63268280029297,9182800
2025-06-23,84.51338364441845,85.44788711665696,83.94671382115833,85.31864929199219,3886100
2025-06-24,85.49760070448255,85.64672594360648,84.87128380195173,84.96075439453125,3174900
2025-06-25,84.66251541012537,85.03034908747989,83.28062854294258,83.40987396240234,5057000
2025-06-26,83.75782248625056,84.71221338125619,83.43969218791536,84.47361755371094,5110700
2025-06-27,84.52332112526436,85.12975819314393,83.98648240812224,84.09583282470703,8170500
2025-06-30,84.10577430665143,85.16952317738694,83.9864801881396,85.0899887084961,4597200
2025-07-01,85.35841872158193,85.9648557952911,84.45373117119377,85.36836242675781,3622900
2025-07-02,85.06017123699407,85.32859819241233,81.62038485313475,81.87886810302734,5205300
2025-07-03,82.23676469197785,83.19115562100667,82.11746298153993,82.69407653808594,2804200
2025-07-07,82.57477592437749,82.85313900093824,81.86892452743417,82.54495239257812,4335100
2025-07-08,82.30635782463901,83.07185629700476,82.0975855139938,82.71395874023438,4205800
2025-07-09,82.78354539193336,82.93267063063948,82.17711590155794,82.584716796875,2852200
2025-07-10,82.40576741631723,82.5250691233624,81.6601488131404,81.97827911376953,3287100
2025-07-11,81.44143525980608,81.9782815804256,81.12330494960469,81.30225372314453,3324200
2025-07-14,80.79523202572096,81.68997590551037,80.29815293526296,81.15312957763672,6953300
2025-07-15,80.91452769062624,81.29230504060322,80.2583872843689,80.59639739990234,4796300
2025-07-16,81.18296033403324,81.45137970436635,80.03967691408864,80.5168685913086,4054600
2025-07-17,80.41745429062318,80.67593754026521,79.14493303827004,80.5168685913086,3999300
2025-07-18,80.69581320914553,81.0735981510421,80.39757032245433,80.73558044433594,2967400
2025-07-21,80.85488788094966,81.461324987145,80.30809783935547,80.30809783935547,2928800
2025-07-22,80.40750490869685,81.09347642920208,80.1291418524989,80.94435119628906,3329900
2025-07-23,80.4969869627922,80.57652143548977,77.49462508947033,79.04551696777344,5584000
2025-07-24,78.57825840969626,79.1648080575017,78.17064994136408,78.76715087890625,6072100
2025-07-25,78.83674286499924,79.83090099653857,78.78703192449242,79.63206481933594,4476800
2025-07-28,79.492882056185,79.76130899504386,78.31977517574963,78.76715087890625,4499300
2025-07-29,79.26423476764501,79.66189197047522,77.87241180326436,78.4589614868164,4504400
2025-07-30,78.11100607785949,78.50867085755196,76.4010528345592,76.9577865600586,4479500
2025-07-31,76.7688899056845,78.07123459310515,76.7688899056845,77.1764907836914,5026500
2025-08-01,76.94784330987665,77.15661561386447,75.92386161586853,76.55017852783203,4438100
2025-08-04,76.9577851699022,77.85252142701685,76.65953469431419,77.8326416015625,4757900
2025-08-05,78.19053804312779,78.65779357541932,77.62386821530764,77.98176574707031,2788800
2025-08-06,78.62796806355139,78.84668408019509,78.2203671473905,78.59814453125,4238500
2025-08-07,77.42503279545063,77.86246480183738,74.82034333697405,76.15251159667969,5966900
2025-08-08,76.81859970808766,78.22036639130437,76.29169708298919,77.67357635498047,4170700
2025-08-11,78.23030894484775,78.63790985106614,77.94200216492503,78.170654296875,3839900
2025-08-12,78.41919498733309,78.53849670019952,77.53439480850925,78.02153778076172,5093700
2025-08-13,78.051358549699,79.6121865431948,77.9917039029651,79.42329406738281,4293700
2025-08-14,79.60223974808905,79.9700809801751,79.14492792661216,79.84083557128906,2524100
2025-08-15,79.9899630387635,80.1887992176696,79.50282767388676,79.54259490966797,3437800
2025-08-18,79.33382493454528,80.07944356143075,78.89639291296183,79.91043090820312,3330000
2025-08-19,80.02973103404715,80.85488411848284,79.58236290070597,80.81511688232422,2671900
2025-08-20,81.15313056006258,82.35606106335442,81.01394901983542,82.0478744506836,3424400
2025-08-21,82.15723200042922,82.3063572455051,81.68004031797645,82.1075210571289,3459700
2025-08-22,82.7437885300567,83.29057097731148,82.51512881168928,82.89290618896484,3123700
2025-08-25,82.73383899803041,82.85313311675569,82.19699270929334,82.30635070800781,2445300
2025-08-26,81.80927318901752,82.45547748859569,81.58061348246231,82.09757995605469,4164200
2025-08-27,82.03793056953117,82.40577183067333,81.51102794196608,81.72974395751953,4508300
2025-08-28,81.73968707885615,81.73968707885615,80.80517595901733,81.12330627441406,3269600
2025-08-29,81.48120079264335,81.67009326765863,80.7157023570139,80.84494018554688,4039900
2025-09-02,80.90458925924858,80.97418002785467,79.43323941305574,80.57652282714844,6011600
2025-09-03,80.14903487229402,80.97418039383126,79.9800222179226,80.86482238769531,3612200
2025-09-04,81.20283727678346,81.47125663758517,80.76540526751062,81.25254821777344,3464500
2025-09-05,80.98412458599412,81.09348259278723,78.37942741892418,78.74726867675781,4665600
2025-09-08,78.46890629253093,78.6876223080491,77.69346411738474,78.3098373413086,5387000
2025-09-09,78.2104226784356,78.80691607311769,77.98177054313958,78.02153778076172,3999600
2025-09-10,77.70340335369409,78.45895807406693,77.26597134781798,77.5443344116211,4137000
2025-09-11,77.60398380738161,78.36948984069682,77.43497873996262,78.2601318359375,3960700
2025-09-12,78.22036305195847,78.56831688529854,77.98176722121454,78.46890258789062,4754200
2025-09-15,78.39931308373339,78.46890385152206,76.37122952768867,76.58000183105469,5193200
2025-09-16,76.27999877929688,76.70999908447266,75.9000015258789,76.33999633789062,5740400
2025-09-17,76.38999938964844,77.47000122070312,76.29000091552734,76.80000305175781,6869700
2025-09-18,76.44000244140625,78.13999938964844,76.36000061035156,78.02999877929688,8328100
2025-09-19,77.91000366210938,78.12000274658203,76.55999755859375,76.9800033569336,13509200
2025-09-22,76.66000366210938,76.83999633789062,76.02999877929688,76.52999877929688,5241300
2025-09-23,76.45999908447266,77.23999786376953,76.30999755859375,76.69999694824219,5096300
2025-09-24,76.51000213623047,77.94999694824219,76.25,77.9000015258789,4273200
2025-09-25,78.0,78.47000122070312,76.80999755859375,77.0999984741211,3001400
2025-09-26,77.58999633789062,78.29000091552734,77.43000030517578,77.9800033569336,3152700
2025-09-29,77.81999969482422,78.22000122070312,77.44000244140625,77.9000015258789,4056400
2025-09-30,77.80000305175781,78.7699966430664,77.69000244140625,78.54000091552734,3969300
2025-10-01,78.44000244140625,79.73999786376953,78.27999877929688,79.63999938964844,3850700
2025-10-02,79.3499984741211,80.08999633789062,78.80999755859375,79.63999938964844,2727300
2025-10-03,79.69000244140625,81.44000244140625,79.69000244140625,81.0199966430664,3753700
2025-10-06,81.58000183105469,83.16999816894531,81.31999969482422,83.0199966430664,5067200
2025-10-07,83.22000122070312,84.12000274658203,82.86000061035156,84.05000305175781,5923100
2025-10-08,84.5,84.69000244140625,83.13999938964844,84.0,3485700
2025-10-09,84.25,84.5,82.77999877929688,83.16999816894531,4137300
2025-10-10,83.55999755859375,83.69000244140625,81.1500015258789,81.30000305175781,5021100
2025-10-13,81.11000061035156,82.12000274658203,80.83000183105469,81.81999969482422,2726800
2025-10-14,81.62999725341797,83.12000274658203,81.37000274658203,82.91000366210938,3483500
2025-10-15,82.20999908447266,82.7300033569336,80.47000122070312,81.26000213623047,5347900
2025-10-16,78.30999755859375,79.7300033569336,76.94999694824219,77.0199966430664,10396800
2025-10-17,77.19000244140625,78.20999908447266,77.19000244140625,77.36000061035156,4031600
2025-10-20,77.51000213623047,78.05000305175781,77.11000061035156,77.69000244140625,2760400
2025-10-21,77.70999908447266,78.5999984741211,77.3499984741211,78.37999725341797,2643300
2025-10-22,78.66000366210938,79.36000061035156,78.02999877929688,78.94000244140625,5152800
2025-10-23,79.27999877929688,79.27999877929688,78.55000305175781,78.8499984741211,3207000
2025-10-24,78.91999816894531,79.73999786376953,78.6500015258789,79.0,2634300
2025-10-27,79.25,79.63999938964844,78.93000030517578,79.30999755859375,2822400
2025-10-28,79.16000366210938,79.25,78.05000305175781,78.38999938964844,2604700
2025-10-29,78.0,78.5199966430664,77.47000122070312,77.9800033569336,2845000
2025-10-30,78.16000366210938,80.44999694824219,77.19999694824219,78.19000244140625,2770000
2025-10-31,77.81999969482422,79.41000366210938,77.79000091552734,78.95999908447266,3250100
2025-11-03,79.01000213623047,79.30000305175781,78.41999816894531,78.95999908447266,4197200
2025-11-04,79.0,81.2699966430664,78.94999694824219,80.70999908447266,5270900
2025-11-05,82.0,82.12999725341797,76.27999877929688,76.31999969482422,7972100
2025-11-06,76.69000244140625,77.47000122070312,76.1500015258789,76.27999877929688,4023900
2025-11-07,76.54000091552734,77.48999786376953,76.37000274658203,76.93000030517578,4259500
2025-11-10,76.61000061035156,77.33999633789062,75.66999816894531,76.91999816894531,4416000
2025-11-11,77.16000366210938,77.3499984741211,76.12999725341797,76.1500015258789,4581900
2025-11-12,76.08999633789062,78.1500015258789,75.45999908447266,78.0,4892900
2025-11-13,78.11000061035156,79.23999786376953,77.9000015258789,78.3499984741211,4681600
2025-11-14,78.47000122070312,78.86000061035156,77.41999816894531,77.75,4337700
2025-11-17,77.9800033569336,78.58000183105469,76.41000366210938,76.45999908447266,4019400
2025-11-18,76.7699966430664,77.79000091552734,76.36000061035156,77.06999969482422,2422200
2025-11-19,76.8499984741211,77.33999633789062,75.08999633789062,75.75,3518300
2025-11-20,76.45999908447266,77.19999694824219,75.3499984741211,75.69000244140625,3270300
2025-11-21,76.08000183105469,76.94000244140625,75.5,75.95999908447266,5545900
2025-11-24,76.0,76.0,74.80000305175781,75.11000061035156,4706300
2025-11-25,75.5199966430664,76.23999786376953,74.94999694824219,75.01000213623047,4063300
2025-11-26,75.44000244140625,76.45999908447266,75.29000091552734,76.04000091552734,3134100
2025-11-28,76.04000091552734,76.76000213623047,75.80999755859375,76.16000366210938,1427800
2025-12-01,76.06999969482422,77.48999786376953,76.06999969482422,76.61000061035156,3973400
2025-12-02,76.55000305175781,76.79000091552734,75.91999816894531,76.39800262451172,522037
